Manufacturer,Model,Year,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km),Condition
Kia,Sorento,2014.0,Diesel,15000000,104000,,,18675000.0,14045000.0,
Kia,Sorento 1-11 options,2014.0,Diesel,14950000,131000,,,,14950000.0,
Kia,Sorento CRDI,2014.0,Diesel,17650000,160000,,,,17050000.0,
Kia,Sorento CRDI 1 to 14,2014.0,Diesel,16000000,193000,,,,16000000.0,
Kia,Sorento CRDi 1 to 14,2014.0,Diesel,16500000,130000,,,,16500000.0,
Kia,Sorento Face Lift Model,2014.0,Diesel,16350000,112000,,,,16350000.0,
Kia,Sorento Fully Loaded,2014.0,Petrol,13750000,133000,,,,13750000.0,
Kia,Sportage,2014.0,Diesel,12700000,130000,,,110000000.0,10369333.0,
Kia,Sportage 2.2 Facelift,2014.0,Diesel,10650000,182000,,,,10650000.0,
Kia,Sorento,2013.0,Diesel,16250000,171000,,,18675000.0,14045000.0,
Kia,Sorento Face-lift,2013.0,Diesel,14250000,132000,,,,14250000.0,
Kia,Sportage,2013.0,Diesel,110000000,88000,,,110000000.0,10369333.0,
Kia,Sportage fully loaded,2013.0,Diesel,10950000,134000,,,,10950000.0,
Kia,Sportage maintain,2013.0,Diesel,9950000,182000,,,,9950000.0,
Kia,Picanto,2012.0,Petrol,5550000,59400,6350000.0,6603000.0,6345000.0,5900000.0,
Kia,Sorento,2012.0,Diesel,9990000,287000,,,18675000.0,14045000.0,
Kia,Sorento 1 TO 8,2012.0,Diesel,13290000,147000,,,,13290000.0,
Kia,Sorento 1 to 12,2012.0,Diesel,12300000,151000,,,,12300000.0,
Kia,Sorento 1-12 Options,2012.0,Diesel,12700000,112200,,,,13225000.0,
Kia,Sorento 1-12 option,2012.0,Diesel,14200000,179000,,,,14200000.0,
Kia,Sorento 1-12 options,2012.0,Diesel,12850000,168000,,,,12850000.0,
Kia,Sorento 1-7,2012.0,Diesel,11650000,190000,,,,11650000.0,
Kia,Sorento 7 Seater,2012.0,Diesel,11000000,126000,,,,11000000.0,
Kia,Sorento AWD,2012.0,Diesel,12000000,170000,,,,12000000.0,
Kia,Sorento Fully Loaded,2012.0,Diesel,14400000,75000,,,14400000.0,,
Kia,Sorento Fully Loaded (1to12),2012.0,Diesel,12550000,155000,,,,12550000.0,
Kia,Sportage,2012.0,Petrol,8990000,158000,,,12712500.0,9293333.0,
Kia,Sportage,2012.0,Diesel,10000000,205000,,,110000000.0,10369333.0,
Kia,Sportage Full Options,2012.0,Diesel,10700000,225000,,,,10700000.0,
Kia,Sportage Fully Loaded,2012.0,Diesel,10950000,190000,,,,10950000.0,
Kia,Cerato,2011.0,Petrol,7000000,68000,,,7000000.0,,
Kia,Sorento,2011.0,Petrol,11000000,147000,,,,10366667.0,
Kia,Sorento,2011.0,Diesel,13000000,78000,,,18675000.0,14045000.0,
Kia,Sorento CADi,2011.0,Diesel,12200000,187000,,,,12200000.0,
Kia,Sportage,2011.0,Petrol,9275000,183000,,,12712500.0,9293333.0,
Kia,Sportage Sunroof,2011.0,Petrol,10950000,178000,,,,10950000.0,
Kia,Sorento,2010.0,Petrol,9500000,231185,,,,10366667.0,
Kia,Sorento,2010.0,Diesel,11900000,111000,,,18675000.0,14045000.0,
Kia,Sorento 1 TO 8,2010.0,Petrol,11250000,181000,,,,11250000.0,
Kia,Sorento 1-10 options,2010.0,Diesel,11250000,173000,,,,11250000.0,
Kia,Sorento 1 to 10,2009.0,Diesel,13500000,36000,,13500000.0,,,
Kia,Sorento,2008.0,Diesel,7800000,217000,,,18675000.0,14045000.0,
Kia,Sorento EX,2008.0,Diesel,6975000,170000,,,,6975000.0,
Kia,Sportage,2008.0,Diesel,6500000,140017,,,110000000.0,10369333.0,
Kia,Jeep Caren,2004.0,Petrol,3600000,190000,,,,3600000.0,
Kia,Rio,2002.0,Petrol,2600000,145000,,,,2487500.0,
Kia,Rio,2001.0,Petrol,2375000,183000,,,,2487500.0,
Lamborghini,Urus Performante,2025.0,Petrol,350000000,0,350000000.0,,,,
Land Rover,Defender 110 HDE,2025.0,Hybrid,88500000,0,88500000.0,,,,
Land Rover,Defender 110 X-Dynamic HSE,2025.0,Hybrid,83000000,0,83000000.0,,,,
Land Rover,Defender DYNAMIC HSE,2025.0,Petrol,93000000,50,93000000.0,,,,
Land Rover,Defender HSE 110,2025.0,Hybrid,88500000,0,88500000.0,,,,
Land Rover,Defender HSE dynamic,2025.0,Diesel,85000000,0,85000000.0,,,,
Land Rover,Defender P300e XDynamic HSE,2025.0,Hybrid,89000000,47,89000000.0,,,,
Land Rover,Defender P400e,2025.0,Hybrid,75000000,10,75000000.0,,,,
Land Rover,Defender P400e Black Edition,2025.0,Hybrid,75000000,0,75000000.0,,,,
Land Rover,Defender X DYNAMIC HSE PHEV,2025.0,Petrol,87500000,0,87500000.0,,,,
Land Rover,Defender X-DYNAMIC HSE,2025.0,Petrol,89500000,50,89500000.0,,,,
Land Rover,JAECOO J7,2025.0,Hybrid,24350000,20,24350000.0,,,,
Land Rover,Jaecoo J7,2025.0,Hybrid,23500000,50,22250000.0,,,,
Land Rover,Jaecoo J7 Phev,2025.0,Hybrid,24350000,50,24350000.0,,,,
Land Rover,Range Evoque,2025.0,Hybrid,45000000,0,45000000.0,,,,
Land Rover,Range Evoque Autobiography .P270e,2025.0,Petrol,44500000,1116,44500000.0,,,,
Land Rover,Range Evoque Dynamic HSE PHEV,2025.0,Petrol,53500000,0,53500000.0,,,,
Land Rover,Range Evoque P270e Dynamic HSE,2025.0,Hybrid,42500000,0,42500000.0,,,,
Land Rover,Range NEW FULL,2025.0,Petrol,167500000,0,167500000.0,,,,
Land Rover,Range P400 Autobiography,2025.0,Petrol,159500000,0,159500000.0,,,,
Land Rover,Range P460 SV LWB 3L B/New,2025.0,Petrol,210000000,0,210000000.0,,,,
Land Rover,Range P460E Autobiography,2025.0,Hybrid,150000000,0,150000000.0,,,,
Land Rover,Range P460e Just cleared,2025.0,Hybrid,160000000,0,160000000.0,,,,
Land Rover,Range PHEV Autobiography,2025.0,Hybrid,135000000,0,135000000.0,87000000.0,,,
Land Rover,Range SUNSET GOLD,2025.0,Petrol,169000000,0,169000000.0,,,,
Land Rover,Range Shadow Edition Autob,2025.0,Petrol,16350000,0,16350000.0,,,,
Land Rover,Defender 110 P400e X-Dynamic,2024.0,Hybrid,69500000,10000,69500000.0,,,,
Land Rover,Defender 110 STRAIGHT,2024.0,Petrol,78500000,3000,78500000.0,,,,
Land Rover,Defender 110 X-Dyn. HSE P300e,2024.0,Hybrid,79500000,5600,79500000.0,,,,
Land Rover,Defender 2.0L P300e X Dyn.HSE,2024.0,Petrol,74500000,6384,74500000.0,,,,
Land Rover,Defender P300 STRAIGHT,2024.0,Petrol,73800000,16000,73800000.0,,,,
Land Rover,Defender SE P400E Plugin,2024.0,Petrol,84500000,5000,84500000.0,,,,
Land Rover,Discovery Sport Dynamic HSE P270e,2024.0,Hybrid,43500000,2100,43500000.0,,,,
Land Rover,Range 1.5 P270e Dynamic SE,2024.0,Hybrid,39500000,9312,39500000.0,,,,
Land Rover,Range Autobiography,2024.0,Hybrid,146000000,9000,146000000.0,,61500000.0,,
Land Rover,Range Evoque 1.5 P270e Dyn.SE,2024.0,Hybrid,42500000,7513,42500000.0,,,,
Land Rover,Range Evoque DYNAMIC HSE,2024.0,Hybrid,47850000,10000,47850000.0,,,,
Land Rover,Range Evoque DYNAMIC SE P300,2024.0,Petrol,45000000,0,45000000.0,,,,
Land Rover,Defender,2023.0,Petrol,71000000,20000,71000000.0,71000000.0,,,
Land Rover,Defender 110,2023.0,Petrol,77000000,3000,76800000.0,,,,
Land Rover,Defender 110 HSE X-Dynamic FL,2023.0,Hybrid,89500000,3200,89500000.0,,,,
Land Rover,Defender 7 Seater,2023.0,Petrol,79000000,7000,79000000.0,,,,
Land Rover,Range Evoque P300e,2023.0,Hybrid,38000000,16000,38000000.0,,,,
Land Rover,Discovery,2020.0,Diesel,33000000,68500,,47500000.0,36500000.0,33250000.0,
Land Rover,Discovery,2019.0,Diesel,47500000,45000,,47500000.0,36500000.0,33250000.0,
Land Rover,Discovery 5,2019.0,Diesel,42500000,62000,,,38333333.0,,
Land Rover,Discovery 5 HSE,2019.0,Diesel,41500000,52000,,,42500000.0,,
Land Rover,Discovery 5 HSE DYNAMIC PACK,2019.0,Diesel,43500000,46000,,43500000.0,,,
Land Rover,Discovery 5 HSE LUXURY,2019.0,Diesel,45000000,30000,,45000000.0,,,
Land Rover,Discovery HSE Dynamics Package,2019.0,Diesel,43500000,75000,,,43500000.0,,
Land Rover,Discovery Luxury HSE,2019.0,Diesel,38000000,38337,,38000000.0,,,
Land Rover,Range,2019.0,Hybrid,65000000,16000,65000000.0,,,,
Land Rover,Range AUTOBIOGRAPHY,2019.0,Petrol,75000000,15000,75000000.0,,,,
Land Rover,Range Autobiography LWB,2019.0,Petrol,78500000,45000,,78500000.0,,,
Land Rover,Range Autobiography LWB,2019.0,Hybrid,86000000,26000,,86000000.0,,,
Land Rover,Range Autobiography P400e,2019.0,Hybrid,93500000,17950,93500000.0,,,,
Land Rover,Range Autobiography p400,2019.0,Petrol,62500000,50400,,,62500000.0,,
Land Rover,Range Evoque P400 Autobiography,2019.0,Petrol,107500000,6000,107500000.0,,,,
Land Rover,Range HSE P400e MATT PAINT,2019.0,Petrol,54500000,44000,,54500000.0,,,
Land Rover,Range LWB COMFORT,2019.0,Petrol,88000000,14000,88000000.0,,,,
Land Rover,Range LWB P400 1ST Autobio,2019.0,Petrol,77500000,79000,,,77500000.0,,
Land Rover,Range P400 SWB 1ST Autobio,2019.0,Petrol,75000000,42000,,75000000.0,,,
Land Rover,Range PHEV,2019.0,Hybrid,90000000,70000,,,90000000.0,,
Land Rover,Range Sport Autobiography,2019.0,Petrol,59500000,60000,,65000000.0,58833333.0,,
Land Rover,Range Sport P400 HSE,2019.0,Petrol,66000000,40000,,66000000.0,,,
Land Rover,Range VOGUE Autobiography,2019.0,Petrol,68500000,30000,,68500000.0,,,
Land Rover,Range Velar R-DYNAMIC D240 HSE,2019.0,Diesel,45000000,64000,,,45000000.0,,
Land Rover,Range Vogue Autobiography,2019.0,Hybrid,92500000,41000,,92500000.0,72000000.0,,
Land Rover,Range Vogue/SWB/LowMilg,2019.0,Hybrid,72000000,50000,,72000000.0,72000000.0,,
Land Rover,Discovery 5 HSE,2018.0,Diesel,43500000,62000,,,42500000.0,,
Land Rover,Discovery luxury Dynamic HSC,2018.0,Diesel,42950000,54000,,,42950000.0,,
Land Rover,Range Autobiography,2018.0,Hybrid,61500000,78000,146000000.0,,61500000.0,,
Land Rover,Range Autobiography P400E,2018.0,Petrol,62500000,58000,,,62500000.0,,
Land Rover,Range Biography,2018.0,Petrol,61000000,68000,,,61000000.0,,
Land Rover,Range Long Wheel Base,2018.0,Petrol,75000000,51000,,,75000000.0,,
Land Rover,Range PHEV AUTOBIOGRAPHY,2018.0,Petrol,66500000,55000,,,66500000.0,,
Land Rover,Range PHEV Autobiography,2018.0,Hybrid,87000000,37000,135000000.0,87000000.0,,,
Land Rover,Range PHEV Vogue,2018.0,Petrol,82500000,63000,,,82500000.0,,
Land Rover,Range SPORT HSE,2018.0,Diesel,49590000,40000,,49590000.0,,,
Land Rover,Range Sport,2018.0,Petrol,64500000,88000,,57500000.0,64500000.0,,
Land Rover,Range Sport,2018.0,Diesel,65000000,31000,,53400000.0,56500000.0,,
Land Rover,Range Sport,2018.0,Hybrid,57000000,72000,,,57000000.0,,
Land Rover,Range Sport 2.0 ONLY SML,2018.0,Diesel,54800000,43000,,54800000.0,,,
Land Rover,Range Sport Autobioghraphy p400e,2018.0,Petrol,54000000,62000,,,54000000.0,,
Land Rover,Range Sport Autobiography,2018.0,Petrol,58500000,60000,,65000000.0,58833333.0,,
Land Rover,Range Sport Autobiography HSE,2018.0,Diesel,64500000,83125,,,64500000.0,,
Land Rover,Range Sport HSE,2018.0,Petrol,58000000,44012,,58000000.0,,,
Land Rover,Range Sport HSE,2018.0,Diesel,53500000,65000,,,53500000.0,26500000.0,
Land Rover,Range Sport Non /Electric,2018.0,Diesel,54800000,43000,,54800000.0,,,
Land Rover,Range Velar,2018.0,Petrol,44500000,73000,,,44500000.0,,
Land Rover,Range Velar D240,2018.0,Diesel,44500000,41000,,44500000.0,,,
Land Rover,Range Velar Premium R Dynamic,2018.0,Petrol,45970000,45000,,45970000.0,,,
Land Rover,Range Velar R Dynamic,2018.0,Petrol,43000000,41000,,43000000.0,,,
Land Rover,Range Vogue Autobiography,2018.0,Hybrid,72000000,80000,,92500000.0,72000000.0,,
Land Rover,Discovery,2017.0,Diesel,35500000,101830,,47500000.0,36500000.0,33250000.0,
Land Rover,Discovery 5,2017.0,Diesel,36500000,57000,,,38333333.0,,
Land Rover,Discovery 5 Dynamic HSC,2017.0,Diesel,36600000,107000,,,,36600000.0,
Land Rover,Discovery Sport,2017.0,Diesel,28500000,60500,,,27650000.0,28500000.0,
Land Rover,Range,2017.0,Diesel,48500000,73000,,,48500000.0,,
Land Rover,Range Sport,2017.0,Diesel,47000000,35000,,53400000.0,56500000.0,,
Land Rover,Range Sport HSE,2017.0,Diesel,26500000,115000,,,53500000.0,26500000.0,
Land Rover,Range Sport HSE Luxury SVR,2017.0,Diesel,43800000,70000,,,43800000.0,,
Land Rover,Defender Puma 2.2L TD6 Autobi,2016.0,Diesel,36500000,50000,,36500000.0,36500000.0,,
Land Rover,Discovery 4,2016.0,Diesel,44000000,158000,,,38500000.0,29800000.0,
Land Rover,Discovery 4 DSV6,2016.0,Diesel,36950000,21000,,36950000.0,,,
Land Rover,Discovery 4S 3.0D SML 7 Seater,2016.0,Diesel,38000000,130000,,,,38000000.0,
Land Rover,Discovery 4S Sml,2016.0,Diesel,51000000,61000,,,51000000.0,,
Land Rover,Discovery 4s,2016.0,Diesel,34500000,174000,,,,34500000.0,
Land Rover,Defender 110 PUMA 2.2 1ST SML,2015.0,Diesel,37500000,75000,,,37500000.0,,
Land Rover,Discovery 4,2015.0,Diesel,39500000,90000,,,38500000.0,29800000.0,
Land Rover,Discovery 4S,2015.0,Diesel,38500000,102000,,,,38500000.0,
Land Rover,Discovery Sport,2015.0,Diesel,28500000,105000,,,27650000.0,28500000.0,
Land Rover,Discovery Sport HSE SML imported,2015.0,Diesel,22500000,110000,,,,22500000.0,
Land Rover,Freelander 2 SD4 GS,2015.0,Diesel,12000000,124289,,,,12000000.0,
Land Rover,Range Sport Autobiography,2015.0,Hybrid,44500000,80000,,,44500000.0,,
Land Rover,Range Vogue Autobiography,2015.0,Diesel,54500000,102000,,,,54500000.0,
Land Rover,Defender 2.2TDI,2014.0,Diesel,42500000,87000,,,42500000.0,,
Land Rover,Defender Puma 2.2 Brand,2014.0,Diesel,46500000,72000,,,46500000.0,,New
Land Rover,Discovery 4 GS,2014.0,Diesel,34500000,132000,,,,29500000.0,
Land Rover,Discovery 4 HSE LUXURY,2014.0,Diesel,24500000,190000,,,,24500000.0,
Land Rover,Discovery 4 SDV6 Brand,2014.0,Diesel,33500000,107000,,,,33500000.0,New
Land Rover,Discovery 4 TDV6 XS,2014.0,Diesel,37000000,184212,,,,37000000.0,
Land Rover,Discovery 4 Vogue,2014.0,Diesel,35000000,209800,,,,36250000.0,
Land Rover,Discovery 4 vogue,2014.0,Diesel,39000000,168000,,,,39000000.0,
Land Rover,Discovery Jeep,2014.0,Diesel,33950000,135000,,,,33950000.0,
Land Rover,Discovery 4,2013.0,Diesel,33500000,163000,,,38500000.0,29800000.0,
Land Rover,Discovery 4 Vogue,2013.0,Diesel,37500000,142000,,,,36250000.0,
Land Rover,Freelander,2013.0,Diesel,15000000,81500,,,16500000.0,5200000.0,
Land Rover,Freelander 2 SE,2013.0,Diesel,14550000,115000,,,,14550000.0,
Land Rover,Freelander 2 TD4 S,2013.0,Diesel,13000000,168000,,,,13000000.0,
Land Rover,Freelander TD4,2013.0,Diesel,13200000,140000,,,,13200000.0,
Land Rover,Range Evoque,2013.0,Diesel,19650000,122000,,,19000000.0,19783333.0,
Land Rover,Range Evoque TD4,2013.0,Diesel,18590000,145000,,,,18895000.0,
Land Rover,Defender,2012.0,Diesel,38500000,47500,29500000.0,38500000.0,,28500000.0,
Land Rover,Discovery,2012.0,Diesel,31000000,132000,,47500000.0,36500000.0,33250000.0,
Land Rover,Discovery 4,2012.0,Diesel,32500000,178000,,,38500000.0,29800000.0,
Land Rover,Discovery 4 SDV6 7 Seater,2012.0,Diesel,28950000,157000,,,,28950000.0,
Land Rover,Freelander 1st com/mainta,2012.0,Diesel,11350000,185000,,,,11350000.0,
Land Rover,Range Evoque Facelift 2015,2012.0,Diesel,21500000,65000,,,21500000.0,,
Land Rover,Freelander 2,2011.0,Diesel,13900000,120000,,,,13900000.0,
Land Rover,Freelander SD 4,2011.0,Diesel,12500000,104000,,,,12500000.0,
Land Rover,Freelander TD4 HSE,2011.0,Diesel,12500000,119000,,,,12500000.0,
Land Rover,Defender,2010.0,Diesel,28500000,155000,29500000.0,38500000.0,,28500000.0,
Land Rover,Discovery,2010.0,Diesel,24000000,153000,,47500000.0,36500000.0,33250000.0,
Land Rover,Discovery 4,2010.0,Diesel,19500000,112000,,,38500000.0,29800000.0,
Land Rover,Discovery 4 GS,2010.0,Diesel,24500000,112000,,,,29500000.0,
Land Rover,Discovery 4 HSE,2010.0,Diesel,27750000,213250,,,,27750000.0,
Land Rover,Freelander 2 SD4,2010.0,Diesel,9000000,80000,,,9000000.0,,
Land Rover,Defender Puma,2009.0,Diesel,26800000,170000,,29800000.0,,26800000.0,
Land Rover,Defender,2008.0,Diesel,29500000,9000,29500000.0,38500000.0,,28500000.0,
Land Rover,Defender Puma,2008.0,Diesel,29800000,26000,,29800000.0,,26800000.0,
Land Rover,Discovery 4,2007.0,Diesel,19500000,128000,,,38500000.0,29800000.0,
Land Rover,Defender 130 Company,2005.0,Diesel,26000000,121000,,,,26000000.0,Brandnew
Land Rover,Defender Kahn,2005.0,Diesel,39500000,43000,,39500000.0,,,
Land Rover,Defender 300Tdi,2000.0,Diesel,13950000,150000,,,,13950000.0,
Land Rover,Freelander,2000.0,Diesel,5300000,200000,,,16500000.0,5200000.0,
Lexus,LX500D 1STGEN IN SRI,2025.0,Diesel,153900000,0,153900000.0,,,,
Lexus,LBX,2024.0,Hybrid,26000000,8000,26000000.0,,,,
Lexus,LBX Elegant,2024.0,Petrol,26500000,1500,26500000.0,,,,
Lexus,LM500h Direct 4 Full,2024.0,Petrol,90000000,2000,90000000.0,,,,
Lexus,LX600,2024.0,Petrol,135000000,2700,135000000.0,,,,
Lexus,LX600 FULLY LOADED,2024.0,Petrol,132500000,0,132500000.0,,,,
Lexus,LX600 LUXURY,2024.0,Petrol,139000000,0,139000000.0,,,,
Lexus,LS500 Executive,2023.0,Petrol,125000000,12000,125000000.0,,,,
Lexus,LX600 Maximum Load Unregis,2023.0,Petrol,129000000,4600,129000000.0,,,,
Lexus,LX570,2017.0,Petrol,79500000,78000,,,79500000.0,,
Lexus,RX450h,2011.0,Hybrid,17500000,110000,,,,16750000.0,
Lexus,LS600h Long wheel,2010.0,Hybrid,22500000,198000,,,,22500000.0,
Lexus,RX450h,2009.0,Hybrid,16000000,148000,,,,16750000.0,
Lexus,LS600h,2008.0,Hybrid,25000000,120000,,,,25000000.0,
Lexus,RX400 h,2008.0,Hybrid,12100000,142000,,,,12100000.0,
Lexus,RX400,2007.0,Hybrid,11975000,180000,,,,11975000.0,
Lexus,RX350 RX300,2003.0,Petrol,9500000,155000,,,,9500000.0,
MG,MG4 V Long Range Highest Spec,2024.0,Petrol,16500000,0,16500000.0,,,,
MG,MG4 V Long Range Highest Spec,2024.0,Electric,16500000,0,16500000.0,,,,
MG,MG4 V Long Range WITH AMOTRIZ BODYKIT,2024.0,Electric,16490000,0,16490000.0,,,,
MG,MG4 X,2024.0,Electric,13900000,4000,16400000.0,,,,
MG,MG4 X i-Smart,2024.0,Hybrid,16500000,0,16500000.0,,,,
MG,EP PLUS,2023.0,Electric,13500000,55000,,,13500000.0,,
MG,MG4 X,2023.0,Electric,18500000,0,16400000.0,,,,
MG,MG4 X Highest Trim,2023.0,Electric,15500000,26000,,15500000.0,,,
MG,ZS,2021.0,Petrol,10700000,25000,,10400000.0,9780000.0,9563333.0,
MG,ZS,2019.0,Petrol,10050000,75000,,10400000.0,9780000.0,9563333.0,
MG,ZS 1 ST 30000KM,2019.0,Petrol,10550000,31500,,10550000.0,,,
MG,ZS Fully loaded,2019.0,Petrol,11250000,31000,,11250000.0,,,
MG,ZS Highest spec,2019.0,Petrol,10100000,69000,,,10100000.0,,
MG,ZS,2018.0,Petrol,9890000,114986,,10400000.0,9780000.0,9563333.0,
MG,ZS 60000 KM,2018.0,Petrol,9650000,60950,,,9650000.0,,
Mahindra,XUV 3XO,2025.0,Petrol,10495000,0,10495000.0,,,,
Mahindra,Bolero 2015,2024.0,Diesel,8000000,100000,,,8000000.0,8000000.0,
Mahindra,KUV 100,2024.0,Diesel,7050000,19000,7050000.0,,6290000.0,,
Mahindra,KUV 100 KUV100 LIMTD EDITION,2023.0,Diesel,7490000,23000,,7490000.0,,,
Mahindra,KUV 100 KUV100 NXT,2023.0,Diesel,6890000,23000,,6890000.0,,,
Mahindra,KUV 100 NXT AMT,2023.0,Diesel,7000000,20000,7000000.0,7000000.0,,,
Mahindra,KUV 100,2022.0,Diesel,6290000,78000,7050000.0,,6290000.0,,
Mahindra,KUV 100,2021.0,Petrol,6100000,12000,6100000.0,,6200000.0,,
Mahindra,KUV 100 High Spec,2021.0,Petrol,6000000,35000,,6000000.0,,,
Mahindra,e2o,2021.0,Electric,2750000,19500,2750000.0,,,,
Mahindra,KUV 100,2020.0,Petrol,6200000,57000,6100000.0,,6200000.0,,
Mahindra,BMT Plus VX,2014.0,Diesel,3400000,82000,,,3400000.0,,
Mahindra,Genio Double Cab,2014.0,Diesel,4500000,197000,,,,4500000.0,
Mahindra,Scorpio,2011.0,Diesel,6750000,180000,,,,6750000.0,
Mahindra,XUV500 2012,2011.0,Diesel,8500000,206738,,,,8500000.0,
Mahindra,Bolero,2006.0,Diesel,2375000,149000,,,,2375000.0,
Maruti,MA3E,2010.0,Petrol,2425000,110000,,,,2425000.0,
Maruti Suzuki,Alto,2016.0,Petrol,4600000,60000,,,3993750.0,3350000.0,
Maruti Suzuki,Alto,2015.0,Petrol,4050000,98650,,,3993750.0,3350000.0,
Maruti Suzuki,Alto LXI,2015.0,Petrol,3850000,96600,,,3850000.0,,
Maruti Suzuki,WagonR,2015.0,Petrol,5390000,137895,,,,5390000.0,
Maruti Suzuki,Ritz,2012.0,Petrol,4800000,76002,,,4800000.0,,
Maruti Suzuki,Alto,2011.0,Petrol,3275000,64100,,,3993750.0,3350000.0,
Maruti Suzuki,800,2009.0,Petrol,2275000,75000,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,800,2008.0,Petrol,2375000,89000,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,800,2007.0,Petrol,2050000,80000,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,Alto,2006.0,Petrol,2800000,110000,,,3993750.0,3350000.0,
Maruti Suzuki,Zen VX,2006.0,Petrol,2225000,103000,,,,2225000.0,
Maruti Suzuki,800,2005.0,Petrol,2190000,48500,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,800,2003.0,Petrol,2120000,65000,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,800,2001.0,Petrol,1895000,812385,,2190000.0,2214000.0,1895000.0,
Maruti Suzuki,Zen,2000.0,Petrol,2000000,54791,,,2000000.0,,
Mazda,2,2025.0,Hybrid,14800000,3000,14800000.0,,,,
Mazda,Flair Custom XS Wagon r,2024.0,Hybrid,9290000,0,9290000.0,,,,
Mazda,Flair XG,2024.0,Hybrid,8490000,0,8490000.0,,,,
Mazda,Flair spacia unregis,2024.0,Hybrid,8550000,23000,,8550000.0,,,
Mazda,Flair Custom Unregister,2023.0,Petrol,9800000,10900,9800000.0,,,,
Mazda,3 COMPANY MAINTENANCE,2016.0,Petrol,11050000,169000,,,,11050000.0,
Mazda,6 Skyactive,2015.0,Petrol,14250000,88000,,,14250000.0,,
Mazda,Flair,2015.0,Hybrid,6890001,99929,,,6890001.0,,
Mazda,Flair Crossover,2015.0,Petrol,6900000,61354,,,6900000.0,,
Mazda,3,2014.0,Petrol,10700000,133000,,,,9000000.0,
Mazda,3 BM 1.6L,2014.0,Petrol,10300000,105000,,,,10300000.0,
Mazda,Axela,2014.0,Hybrid,11200000,114000,,,,11200000.0,
Mazda,Axela Sky Active SL,2014.0,Hybrid,11200000,146000,,,,11200000.0,
Mazda,6,2013.0,Petrol,9990000,198816,,,,9990000.0,
Mazda,Axela Skyactiv Fly Loaded,2013.0,Hybrid,11590000,160000,,,,11590000.0,
Mazda,Axela Skyactive,2013.0,Hybrid,10800000,150000,,,,10800000.0,
Mazda,CX-5,2013.0,Diesel,13950000,131000,,,,13950000.0,
Mazda,3,2011.0,Petrol,7300000,136000,,,,9000000.0,
Mazda,Axela,2010.0,Petrol,7350000,185000,,,,7350000.0,
Mazda,Demio,2010.0,Petrol,5650000,136000,,,,5525000.0,
Mazda,Demio,2009.0,Petrol,5400000,113500,,,,5525000.0,
Mazda,Demio 1.3,2009.0,Petrol,5100000,135000,,,,5100000.0,
Mazda,Demio DW3W,2001.0,Petrol,2999999,50000,,2999999.0,2999999.0,,
Mazda,Familia,2001.0,Petrol,3780000,190000,,,,3780000.0,
Mazda,Familia BJ5P,2000.0,Petrol,3750000,182000,,,,3750000.0,
Mazda,Familia BJ6,2000.0,Petrol,2800000,250000,,,,2800000.0,
Mercedes Benz,CLA 250 Premium,2026.0,Electric,39000000,0,39000000.0,,,,
Mercedes Benz,C200 AMG Premium+ UK Spec,2025.0,Petrol,53000000,0,53000000.0,,,,
Mercedes Benz,C200 Premium + Highest sp,2025.0,Petrol,50500000,0,50500000.0,,,,
Mercedes Benz,C200 amg prem plus,2025.0,Petrol,45000000,10,45000000.0,,,,
Mercedes Benz,CLA 250 AMG Prem Plus,2025.0,Hybrid,34000000,0,34000000.0,,,,
Mercedes Benz,CLA 250 AMG PremPlus,2025.0,Hybrid,32000000,0,32000000.0,,,,
Mercedes Benz,CLA 250 cla250e,2025.0,Hybrid,34000000,0,34000000.0,,,,
Mercedes Benz,CLA 250 e Premium Plus,2025.0,Petrol,41500000,0,41500000.0,,,,
Mercedes Benz,E200 AMG Premium Plus,2025.0,Petrol,60000000,0,60000000.0,,30500000.0,,
Mercedes Benz,E200 amg prem plus,2025.0,Petrol,63000000,0,63000000.0,,,,
Mercedes Benz,G class 450d,2025.0,Hybrid,145000000,0,145000000.0,,,,
Mercedes Benz,G800 AMG,2025.0,Petrol,220000000,0,220000000.0,,,,
Mercedes Benz,GLB 180 Premium Plus,2025.0,Petrol,45000000,0,45000000.0,,,,
Mercedes Benz,GLB 200 AMG Premium + UK,2025.0,Petrol,48500000,20,48500000.0,,,,
Mercedes Benz,GLB 200 AMG Premium Plus,2025.0,Petrol,46000000,0,43500000.0,,,,
Mercedes Benz,GLE 400 AMG Premium Plus NEW,2025.0,Petrol,89500000,5,89500000.0,,,,
Mercedes Benz,S580e,2025.0,Hybrid,148000000,0,148000000.0,,,,
Mercedes Benz,S580e AMG Premium,2025.0,Hybrid,143000000,0,143000000.0,,,,
Mercedes Benz,A180 AMG PREMIUM+ PANROOF,2024.0,Petrol,33000000,5000,33000000.0,,,,
Mercedes Benz,C200 AMG Line,2024.0,Petrol,31500000,15000,31500000.0,,,,
Mercedes Benz,C200 AMG Line AV,2024.0,Petrol,31500000,15000,31500000.0,,,,
